id,username,date,time,tweet,place,geo,replies_count,retweets_count,likes_count,pos_neg
2840,realdonaldtrump,2019/9/7,11:05:01,"China just enacted a major stimulus plan. With all the Tariffs THEY are paying to the USA, Billions and Billions of Dollars, they need it! In the meantime, our Federal Reserve sits back and does NOTHING!",,,11579,15159,62959,Positive
2841,realdonaldtrump,2019/9/7,10:45:46,"PROMISES MADE, PROMISES KEPT! pic.twitter.com/chGpYgkmo7",,,9168,14700,56008,Negative
2842,realdonaldtrump,2019/9/7,8:28:21, pic.twitter.com/sQ70fKcTjV,,,5015,12425,50478,Negative
2843,realdonaldtrump,2019/9/7,7:56:47,"....that were not hit – and that are in good condition. Any cruise ship companies willing to act as stationary housing, etc., I am sure would be appreciated!",,,2817,9266,47666,Positive
2844,realdonaldtrump,2019/9/7,7:56:46,"The @USCG, @FEMA, and all others, along with other countries that have been helping, have been asked to move people in the badly hit sections of the Bahamas to other sections of the Bahamas....",,,1975,9645,49610,Negative
2845,realdonaldtrump,2019/9/7,6:10:43,“The Washington Post’s Lost Summer” https://www.washingtonexaminer.com/opinion/op-eds/the-washington-posts-lost-summer?…,,,3519,8148,29731,Positive
2846,realdonaldtrump,2019/9/7,6:07:02, pic.twitter.com/tsIMIawIxh,,,5013,14375,43135,Negative
2847,realdonaldtrump,2019/9/7,5:39:07, pic.twitter.com/J3aTzBG7ao,,,42145,47727,165384,Negative
2848,realdonaldtrump,2019/9/6,23:14:20,"“China is eating the Tariffs.” Billions pouring into USA. Targeted Patriot Farmers getting massive Dollars from the incoming Tariffs! Good Jobs Numbers, No Inflation(Fed). China having worst year in decades. Talks happening, good for all!",,,21840,17061,73234,Negative
2849,realdonaldtrump,2019/9/6,22:38:38,The Economy is great. The only thing adding to “uncertainty” is the Fake News!,,,12496,14734,64637,Positive
2850,realdonaldtrump,2019/9/6,22:35:48,"Great job by FEMA, Law Enforcement, First Responders, U.S. Coast Guard, and ALL! Keep going, we all appreciate what you are doing!",,,2720,10194,49663,Positive
2851,realdonaldtrump,2019/9/6,22:29:47,....partner should start playing it straight. It would be so much better for our Country!,,,7160,8602,44518,Negative
2852,realdonaldtrump,2019/9/6,22:29:46,"....This nonsense has never happened to another President. Four days of corrupt reporting, still without an apology. But there are many things that the Fake News Media has not apologized to me for, like the Witch Hunt, or SpyGate! The LameStream Media and their Democrat.....",,,10199,9787,47959,Negative
2853,realdonaldtrump,2019/9/6,22:29:46,"The Fake News Media was fixated on the fact that I properly said, at the beginnings of Hurricane Dorian, that in addition to Florida & other states, Alabama may also be grazed or hit. They went Crazy, hoping against hope that I made a mistake (which I didn’t). Check out maps.....",,,27981,11680,57188,Negative
2854,realdonaldtrump,2019/9/6,21:34:17,Larry Kudlow on @Varneyco now!,,,3830,4430,24978,Positive
2855,realdonaldtrump,2019/9/6,21:10:12,"Our great @JudgeJeanine has just written a book that will add to the tremendous success of her last number one best seller. It’s called, “Radicals, Resistance, and Revenge, The Left’s Plot To Remake America.” It is a FANTASTIC book. Go get it! @foxandfriends",,,7378,9527,40137,Positive
2856,realdonaldtrump,2019/9/6,20:52:04,Great interview of Sarah Sanders by @foxandfriends. She is a terrific person with a great future!,,,5745,8444,45378,Positive
2857,realdonaldtrump,2019/9/6,20:39:02,Congratulations to @edhenry and his sister on a great success. What a wonderful thing to do!,,,1125,7244,40680,Positive
2858,realdonaldtrump,2019/9/6,20:22:25,"I agree with @jimcramer, the Fed should lower rates. They were WAY too early to raise, and Way too late to cut - and big dose quantitative tightening didn’t exactly help either. Where did I find this guy Jerome? Oh well, you can’t win them all!",,,5420,9551,40421,Positive
2859,realdonaldtrump,2019/9/6,20:20:32,"DACA will be going before the Supreme Court. It is a document that even President Obama didn’t feel he had the legal right to sign - he signed it anyway! Rest assured that if the SC does what all say it must, based on the law, a bipartisan deal will be made to the benefit of all!",,,4869,13476,58023,Positive
2860,realdonaldtrump,2019/9/6,20:08:24,"....President Obama never had the legal right to sign DACA, and he indicated so at the time of signing. But In any event, how can he have the right to sign and I don’t have the right to “unsigned.” Totally illegal document which would actually give the President new powers.",,,4750,12090,50960,Positive
2861,realdonaldtrump,2019/9/6,20:08:24,....have the discretion to end the program that President Obama began in his discretion. That program was unlawful to begin with. I think it’s very unlikely that the SCOTUS is going to issue an order reinstating what it believes is an unlawful program. DACA Is unlawful.” .....,,,1314,10210,46041,Positive
2862,realdonaldtrump,2019/9/6,20:08:23,"The Immigration Law Institute’s Christopher Hajec says, “The Supreme Court has to look st whether DACA is lawful. What they are looking at now is whether Trump’s recision of DACA is lawful. Must consider lawfulness of DACA itself. Looks very odd that President Trump doesn’t.....",,,2634,11863,52229,Negative
2863,realdonaldtrump,2019/9/6,11:33:33,"....that our economy is very strong. If the Fed would lower rates to where the bond market says they should be, then I really wouldn’t worry about a recession.” @jimcramer @JoeSquawk",,,4330,9952,48910,Positive
2864,realdonaldtrump,2019/9/6,11:33:33,"“I think President Trump is set in his ways because he doesn’t see any weakening. I mean, look at the joblessness report today. What I’m surprised at is how strong the consumer is. I think the Chinese need it (a deal) more than we do. It’s statistical. I just think....",,,5882,11806,59666,Negative
2865,realdonaldtrump,2019/9/6,9:21:41,"Looking forward to watching @SarahHuckabee Sanders tomorrow morning on @FoxandFriends, by far the #1 rated show on Morning Cable at 8:30am. Sarah will be an incredible addition to @FoxNews!",,,13021,12121,61669,Positive
2866,realdonaldtrump,2019/9/6,7:49:22,"Great job done by @GovRonDesantis, @SenRickScott, Senator @MarcoRubio, and all of the those from Florida that were so brilliantly involved, including @FEMA, @USCG, Law Enforcement and First Responders. Thank you all!",,,3687,8523,39684,Positive
2867,realdonaldtrump,2019/9/6,7:44:08,"Just got off the phone with Governor Brian Kemp (@GovKemp) of Georgia. Happy to hear that things are looking good for everyone. I stand by ready to assist, along with our great team at @FEMA – we’re with you ALL THE WAY!",,,4673,8935,47403,Positive
2868,realdonaldtrump,2019/9/6,7:35:44,"Just spoke to Governor @HenryMcMaster of South Carolina regarding Hurricane Dorian. I informed Henry that we are monitoring South Carolina and stand by ready to assist. Be safe everyone, we are totally with you!",,,3613,7812,40677,Positive
2869,realdonaldtrump,2019/9/6,7:27:29,"Just talked to Governor Roy Cooper of North Carolina as Hurricane Dorian ominously comes up the East Coast. We are monitoring it at the @WhiteHouse, ready to assist via our great team over at @FEMA, who are already on site. We are with you all the way North Carolina. BE SAFE!",,,3783,7791,39096,Positive
2870,realdonaldtrump,2019/9/6,4:18:07,I was with you all the way Alabama. The Fake News Media was not! https://twitter.com/AlabamaNG/status/1167439608638038018?…,,,20799,13458,55022,Positive
2871,realdonaldtrump,2019/9/6,4:14:05,"Just as I said, Alabama was originally projected to be hit. The Fake News denies it! pic.twitter.com/elJ7ROfm2p",,,31951,10967,46536,Positive
2872,realdonaldtrump,2019/9/5,23:45:21,....His dedication to Israel and to seeking peace between Israel and the Palestinians won’t be forgotten. He will be missed. Thank you Jason!,,,3225,7394,46638,Negative
2873,realdonaldtrump,2019/9/5,23:45:21,"After almost 3 years in my Administration, Jason Greenblatt will be leaving to pursue work in the private sector. Jason has been a loyal and great friend and fantastic lawyer....",,,4870,9091,56593,Positive
2874,realdonaldtrump,2019/9/5,21:40:53,Really Good Jobs Numbers!,,,10857,12100,66070,Positive
2875,realdonaldtrump,2019/9/5,21:39:49,"Alabama was going to be hit or grazed, and then Hurricane Dorian took a different path (up along the East Coast). The Fake News knows this very well. That’s why they’re the Fake News!",,,31238,9873,46722,Positive
2876,realdonaldtrump,2019/9/5,21:15:54,"....said what she did, even being on a much higher rated show, she would have been thrown off television. Will Fake News NBC allow a McCarthy style Racist to continue? ABC fired Roseanne. Watch the double standard!",,,10053,18822,79147,Positive
2877,realdonaldtrump,2019/9/5,21:15:53,"Bad “actress” Debra The Mess Messing is in hot water. She wants to create a “Blacklist” of Trump supporters, & is being accused of McCarthyism. Is also being accused of being a Racist because of the terrible things she said about blacks and mental illness. If Roseanne Barr....",,,18533,23975,96192,Negative
2878,realdonaldtrump,2019/9/5,19:48:56,"....Instead it turned North and went up the coast, where it continues now. In the one model through Florida, the Great State of Alabama would have been hit or grazed. In the path it took, no. Read my FULL FEMA statement. What I said was accurate! All Fake News in order to demean!",,,13808,9107,52388,Positive
2879,realdonaldtrump,2019/9/5,19:48:56,"In the early days of the hurricane, when it was predicted that Dorian would go through Miami or West Palm Beach, even before it reached the Bahamas, certain models strongly suggested that Alabama & Georgia would be hit as it made its way through Florida & to the Gulf....",,,18276,9425,53562,Negative
2880,realdonaldtrump,2019/9/5,11:43:14,Thank you Terrence. Best Employment Numbers In History for African Americans! https://twitter.com/w_terrence/status/1169295369609592832?…,,,6422,21384,78076,Positive
2881,realdonaldtrump,2019/9/5,9:01:20, pic.twitter.com/bxSiT2zQDj,,,3999,10551,33394,Negative
2882,realdonaldtrump,2019/9/5,8:49:29,"....information does come out.” Charlie Hurt, Washington Times  @LouDobbs",,,4316,11798,52760,Negative
2883,realdonaldtrump,2019/9/5,8:49:29,"....facts, and that should terrify every American regardless of their political stripe. The idea that all of that information hasn’t already been revealed shows how dastardly these people are, and how terrified they are about what’s going to happen when that....",,,2641,12807,56466,Negative
2884,realdonaldtrump,2019/9/5,8:49:29,"“Absolutely nothing is more important than going back & getting to the bottom of the origins of the investigation. We had an administration using America’s Spying Apparatus to spy on a political opponent at the height of a presidential election. Those are all known, undisputed...",,,10288,20686,81499,Negative
2885,realdonaldtrump,2019/9/5,6:23:51,"This was the originally projected path of the Hurricane in its early stages. As you can see, almost all models predicted it to go through Florida also hitting Georgia and Alabama. I accept the Fake News apologies! pic.twitter.com/0uCT0Qvyo6",,,52063,13025,56863,Negative
2886,realdonaldtrump,2019/9/5,5:47:56,"State Rep Greg Murphy is running for Congress in North Carolina, District 3. We really need Greg in Washington. He is great w/ the Military, our Vets, & your 2A. Strong on Crime and the Border, has had my Total Endorsement for a long time. Please vote for Greg on September 10th!",,,4484,12726,47062,Negative
2887,realdonaldtrump,2019/9/5,5:08:58,"7. The badly flawed Paris Climate Agreement protects the polluters, hurts Americans, and cost a fortune. NOT ON MY WATCH!  8. I want crystal clean water and the cleanest and the purest air on the planet – we’ve now got that!",,,8032,11386,49042,Negative
2888,realdonaldtrump,2019/9/5,5:08:58,6. The Democrats’ destructive “environmental” proposals will raise your energy bill and prices at the pump.   Don't the Democrats care about fighting American poverty?,,,3085,10083,44962,Positive
2889,realdonaldtrump,2019/9/5,5:08:58,4. The U.S. now leads the world in energy production...  BUT...   5. Who's got the world's cleanest and safest air and water?   AMERICA!,,,2408,7709,27300,Negative
2890,realdonaldtrump,2019/9/5,5:08:58,1. Which country has the largest carbon emission reduction?  AMERICA!  2. Who has dumped the most carbon into the air?     CHINA!  3. 91% of the world’s population are exposed to air pollution above the World Health Organization’s suggested level.     NONE ARE IN THE U.S.A.!,,,2151,10361,31674,Positive
