id,username,date,time,tweet,replies_count,retweets_count,likes_count,mentions,hot
1.08E+18,realdonaldtrump,2019/1/2,20:53:55,"Here we go with Mitt Romney, but so fast! Question will be, is he a Flake?  I hope not. Would much prefer that Mitt focus on Border Security and so many other things where he can be helpful. I won big, and he didn’t. He should be happy for all Republicans. Be a TEAM player & WIN!",43800,32298,161958,[],48714.6
1.09E+18,realdonaldtrump,2019/2/10,7:21:25,"I think it is very important for the Democrats to press forward with their Green New Deal. It would be great for the so-called “Carbon Footprint” to permanently eliminate all Planes, Cars, Cows, Oil, Gas & the Military - even if no other country would do the same. Brilliant!",36025,35928,162955,[],48659.8
1.10E+18,realdonaldtrump,2019/2/17,20:52:38,"Nothing funny about tired Saturday Night Live on Fake News NBC! Question is, how do the Networks get away with these total Republican hit jobs without retribution? Likewise for many other shows? Very unfair and should be looked into. This is the real Collusion!",85981,20640,104272,[],48605.5
1.24E+18,realdonaldtrump,2020/3/14,20:08:12,BIGGEST STOCK MARKET RISE IN HISTORY YESTERDAY!,41012,29899,183495,[],48592.5
1.15E+18,realdonaldtrump,2019/7/14,20:27:52,"....and viciously telling the people of the United States, the greatest and most powerful Nation on earth, how our government is to be run. Why don’t they go back and help fix the totally broken and crime infested places from which they came. Then come back and show us how....",31709,35891,175447,[],48592
1.15E+18,realdonaldtrump,2019/7/8,3:11:09,Congratulations to the U.S. Women’s Soccer Team on winning the World Cup! Great and exciting play. America is proud of you all!,22785,27778,250771,[],48579.4
9.25E+17,realdonaldtrump,2017/10/30,22:25:09,"Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary & the Dems the focus?????",68099,29110,106782,[],48573.9
1.03E+18,realdonaldtrump,2018/8/10,20:32:40,".....Be happy, be cool! A football game, that fans are paying soooo much money to watch and enjoy, is no place to protest. Most of that money goes to the players anyway. Find another way to protest. Stand proudly for your National Anthem or be Suspended Without Pay!",51316,29396,155148,[],48547.2
9.67E+17,realdonaldtrump,2018/2/22,21:13:32,I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and end sale of Bump Stocks! Congress is in a mood to finally do something on this issue - I hope!,40147,32290,171270,[],48545.1
1.20E+18,realdonaldtrump,2019/11/29,9:25:13,I thought Newsweek was out of business? https://twitter.com/DonaldJTrumpJr/status/1200189112952795139 …,20777,40954,177066,[],48512.1
1.19E+18,realdonaldtrump,2019/10/29,5:22:32,"Can you believe that Shifty Adam Schiff, the biggest leaker in D.C., and a corrupt politician, is upset that we didn’t inform him before we raided and killed the #1 terrorist in the WORLD!? Wouldn’t be surprised if the Do Nothing Democrats Impeach me over that! DRAIN THE SWAMP!!",37403,36204,155685,[],48511.8
1.05E+18,realdonaldtrump,2018/10/3,0:08:25,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!,33606,38577,152701,[],48498.1
1.10E+18,realdonaldtrump,2019/2/27,10:36:29,The Democrats should stop talking about what I should do with North Korea and ask themselves instead why they didn’t do “it” during eight years of the Obama Administration?,27637,37692,175583,[],48464.6
1.02E+18,realdonaldtrump,2018/7/24,23:50:37,"I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me, they will be pushing very hard for the Democrats. They definitely don’t want Trump!",89475,20445,93512,[],48460.7
1.02E+18,realdonaldtrump,2018/7/15,2:17:37,"These Russian individuals did their work during the Obama years. Why didn’t Obama do something about it?  Because he thought Crooked Hillary Clinton would win, that’s why. Had nothing to do with the Trump Administration, but Fake News doesn’t want to report the truth, as usual!",47545,34864,132497,[],48431.6
1.20E+18,realdonaldtrump,2019/11/14,23:39:25,Where’s the Fake Whistleblower?,54714,28683,148018,[],48425.8
1.09E+18,realdonaldtrump,2019/1/23,20:57:29,"BUILD A WALL & CRIME WILL FALL! This is the new theme, for two years until the Wall is finished (under construction now), of the Republican Party. Use it and pray!",41051,34527,153806,[],48412.1
1.11E+18,realdonaldtrump,2019/3/22,0:50:46,"After 52 years it is time for the United States to fully recognize Israel’s Sovereignty over the Golan Heights, which is of critical strategic and security importance to the State of Israel and Regional Stability!",30218,37567,167583,[],48363.9
1.07E+18,realdonaldtrump,2018/12/14,5:21:33,"Let’s not do a shutdown, Democrats - do what’s right for the American People! pic.twitter.com/bZg07ZKQqo",54201,33840,117886,[],48352.9
1.03E+18,realdonaldtrump,2018/8/23,8:56:35,"The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is, they forgot to campaign in numerous states!",51492,31794,138176,[],48341.6
1.09E+18,realdonaldtrump,2019/1/20,21:35:46,"Nancy Pelosi has behaved so irrationally & has gone so far to the left that she has now officially become a Radical Democrat. She is so petrified of the “lefties” in her party that she has lost control...And by the way, clean up the streets in San Francisco, they are disgusting!",37998,36595,149820,[],48338.4
1.24E+18,realdonaldtrump,2020/3/23,9:20:08,"My friend (always there when I’ve needed him!), Senator @RandPaul, was just tested “positive” from the Chinese Virus. That is not good! He is strong and will get better. Just spoke to him and he was in good spirits.",34215,30684,196349,['randpaul'],48309.8
1.08E+18,realdonaldtrump,2019/1/11,9:10:49,Dear Diary... https://twitter.com/Acosta/status/1083440238075236353 …,27762,39589,162247,[],48306.7
9.16E+17,realdonaldtrump,2017/10/4,19:29:43,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",52882,31195,136967,[],48278.3
1.24E+18,realdonaldtrump,2020/3/24,5:31:19,"It is very important that we totally protect our Asian American community in the United States, and all around the world. They are amazing people, and the spreading of the Virus....",25097,35695,193298,[],48275.9
1.18E+18,realdonaldtrump,2019/10/17,12:39:26,"I am the only person who can fight for the safety of our troops & bring them home from the ridiculous & costly Endless Wars, and be scorned. Democrats always liked that position, until I took it. Democrats always liked Walls, until I built them. Do you see what’s happening here?",38877,36121,148997,[],48235.4
1.21E+18,realdonaldtrump,2019/12/23,21:38:33,"Pelosi gives us the most unfair trial in the history of the U.S. Congress, and now she is crying for fairness in the Senate, and breaking all rules while doing so. She lost Congress once, she will do it again!",33178,35676,168286,[],48187.6
1.25E+18,realdonaldtrump,2020/3/31,22:48:43,"With interest rates for the United States being at ZERO, this is the time to do our decades long awaited Infrastructure Bill. It should be VERY BIG & BOLD, Two Trillion Dollars, and be focused solely on jobs and rebuilding the once great infrastructure of our Country! Phase 4",24767,38598,175980,[],48186.9
1.00E+18,realdonaldtrump,2018/5/31,6:59:08,"Great meeting with @KimKardashian today, talked about prison reform and sentencing. pic.twitter.com/uOy4UJ41JF",42936,35044,142419,['kimkardashian'],48149.1
1.13E+18,realdonaldtrump,2019/5/31,7:30:19,"On June 10th, the United States will impose a 5% Tariff on all goods coming into our Country from Mexico, until such time as illegal migrants coming through Mexico, and into our Country, STOP. The Tariff will gradually increase until the Illegal Immigration problem is remedied,..",38975,35414,151801,[],48121
1.08E+18,realdonaldtrump,2018/12/24,23:33:41,AMERICA IS RESPECTED AGAIN!,63977,24346,143024,[],48103.1
9.33E+17,realdonaldtrump,2017/11/20,19:25:38,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.,53514,30459,137439,[],48073.5
1.14E+18,realdonaldtrump,2019/6/23,5:24:47, pic.twitter.com/SSWnX8oQ65,21544,40600,172471,[],48070.3
1.22E+18,realdonaldtrump,2020/1/17,9:41:52,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020?? pic.twitter.com/CheEfoFUBT",18650,42646,168819,[],48064.5
1.19E+18,realdonaldtrump,2019/10/18,23:51:42,"Can you believe I am doing this important work for our Country, and have to deal with Corrupt Adam Schiff and the Do Nothing Democrats at the same time? It was not intended to be this way for a President!",49290,31318,144783,[],48056.1
1.15E+18,realdonaldtrump,2019/7/14,20:27:52,"....it is done. These places need your help badly, you can’t leave fast enough. I’m sure that Nancy Pelosi would be very happy to quickly work out free travel arrangements!",32765,34090,177538,[],48037.3
1.16E+18,realdonaldtrump,2019/8/6,18:47:43,“Did George Bush ever condemn President Obama after Sandy Hook. President Obama had 32 mass shootings during his reign. Not many people said Obama is out of Control. Mass shootings were happening before the President even thought about running for Pres.” @kilmeade @foxandfriends,57475,32584,112442,"['kilmeade', 'foxandfriends']",48037.1
8.79E+17,realdonaldtrump,2017/6/25,5:23:52,MAKE AMERICA GREAT AGAIN!,37095,38165,139976,[],48025.1
1.10E+18,realdonaldtrump,2019/2/21,5:05:41,"I have instructed Secretary of State Mike Pompeo, and he fully agrees, not to allow Hoda Muthana back into the Country!",27455,35260,186121,[],48004.6
9.80E+17,realdonaldtrump,2018/4/1,20:27:02,HAPPY EASTER!,30445,33831,185682,[],48000.3
1.18E+18,realdonaldtrump,2019/10/1,23:00:28,"Why isn’t Congressman Adam Schiff being brought up on charges for fraudulently making up a statement and reading it to Congress as if this statement, which was very dishonest and bad for me, was directly made by the President of the United States? This should never be allowed!",40833,35781,142238,[],47942.3
1.09E+18,realdonaldtrump,2019/1/19,21:50:09,"Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the way they have treated me over the past 3 years (including the election lead-up), as highlighted by the disgraceful Buzzfeed story & the even more disgraceful coverage!",46141,31029,154767,[],47936.4
1.17E+18,realdonaldtrump,2019/8/29,8:35:10,"There has never been a time in the history of our Country that the Media was so Fraudulent, Fake, or Corrupt! When the “Age of Trump” is looked back on many years from now, I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News!",48222,32797,137856,[],47930.4
1.07E+18,realdonaldtrump,2018/12/10,6:43:13,"The Trump Administration has accomplished more than any other U.S. Administration in its first two (not even) years of existence, & we are having a great time doing it! All of this despite the Fake News Media, which has gone totally out of its mind-truly the Enemy of the People!",58811,28860,129535,[],47912.8
9.57E+17,realdonaldtrump,2018/1/28,11:58:02,"I have offered DACA a wonderful deal, including a doubling in the number of recipients & a twelve year pathway to citizenship, for two reasons: (1) Because the Republicans want to fix a long time terrible problem. (2) To show that Democrats do not want to solve DACA, only use it!",29346,39120,155758,[],47851.6
8.27E+17,realdonaldtrump,2017/2/3,19:48:16,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",38649,35329,150557,[],47847.8
9.12E+17,realdonaldtrump,2017/9/24,19:13:11,"...NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country. League should back U.S.",57933,27685,138301,[],47821
